SP_Hole_ID,From_Hole_Position,To_Hole_Position,Ag_ppm,Al_pct,As_ppm,Au_ppm,Ba_ppm,Bi_ppm,Ca_pct,Cd_ppm,Ce_ppm,Co_ppm,Cr_ppm,Cs_ppm,Cu_ppm,Dy_ppm,Er_ppm,Eu_ppm,Fe_pct,Ga_ppm,Gd_ppm,Ge_ppm,Hf_ppm,Hg_ppm,Ho_ppm,In_ppm,K_pct,La_ppm,Lu_ppm,Match,Mg_pct,Mn_ppm,Mo_ppm,Na_pct,Nb_ppm,Nd_ppm,Ni_ppm,P_pct,Pb_ppm,Pr_ppm,Rb_ppm,Re_ppm,S_pct,Sb_ppm,Sc_ppm,Se_ppm,Si_pct,Sm_ppm,Sn_ppm,Sr_ppm,Ta_ppm,Tb_ppm,Te_ppm,Th_ppm,Ti_ppm,Tl_ppm,Tm_ppm,U_ppm,V_ppm,W_ppm,Y_ppm,Yb_ppm,Zn_ppm,Zr_ppm
PH19RD7492,465.0,466.0,0.93700000,6.67417212,3.08300000,0.02033333,204.06233333,1.22250000,3.93897901,0.26850000,542.28716666,19.97916666,90.69940000,36.36116666,422.96600000,5.71133333,2.59533333,2.44366666,7.62908521,16.72433333,6.77016666,5.52150000,4.68566666,0.32866666,1.09016666,0.33750000,0.54047155,267.15500000,0.38933333,0.97336330,2.15622030,1761.72550000,2.42666666,0.25016774,6.59550000,48.54350000,668.64900000,0.13973508,11.81083333,25.45083333,20.65233333,0.00366666,-0.00966434,12.65366666,26.28120000,4.24066666,22.24707592,8.84450000,7.17366666,172.40316666,1.73316666,0.69400000,4.25450000,9.34400000,19192.59216666,1.25766666,224.41450000,6.37283333,491.82083333,24.14750000,27.01450000,155.16150000,63.20766666,123.12066666
PH19RD7492,466.0,467.0,1.18400000,7.12905040,-0.59800000,0.00566666,163.88366666,0.92600000,3.84106320,0.24066666,378.56600000,16.52533333,76.07250000,32.50900000,391.35966666,5.68366666,2.29000000,2.25833333,7.31307583,14.19466666,6.64766666,5.50766666,5.35500000,0.31200000,0.97266666,0.33233333,0.65226956,279.34700000,0.38900000,0.98879621,2.35572625,1388.73366666,1.82433333,0.29607895,5.07966666,36.83633333,728.39733333,0.16307710,10.87766666,23.35566666,24.29933333,0.00466666,0.01672025,14.65466666,31.73250000,3.96300000,24.39919155,9.40533333,9.30233333,168.23966666,1.77400000,0.72733333,4.24066666,8.84766666,13216.43533333,0.33400000,265.50933333,5.86900000,426.69066666,25.80466666,24.13833333,142.63066666,79.36766666,111.01566666
PH19RD7492,468.0,469.0,1.37866666,7.28603610,1.10100000,0.04333333,174.38200000,1.03300000,4.31521506,0.24100000,223.42633333,12.13833333,126.87150000,32.66333333,367.90000000,4.41666666,1.52900000,1.80066666,5.39024913,13.70933333,7.35933333,4.76866666,5.24766666,0.22633333,1.05300000,0.32600000,0.75037296,190.32166666,0.38900000,0.99259862,3.04008135,996.76000000,2.65400000,0.28828790,4.78100000,35.55166666,703.63833333,0.36606900,7.07400000,18.28666666,18.87266666,0.00333333,0.03168270,11.21800000,18.18250000,3.85200000,21.27997765,8.10533333,12.46166666,139.48966666,1.47666666,0.46700000,4.25033333,8.68233333,7193.58400000,1.00733333,99.18800000,5.29966666,193.29266666,26.15466666,9.55866666,145.52133333,146.53700000,67.61266666
PH19RD7492,469.0,470.0,0.51122222,6.45197854,8.21000000,0.10866666,226.98688888,1.69522222,4.30132445,0.25488888,473.17822222,21.13966666,136.55655555,33.22533333,535.23522222,5.66300000,2.60722222,2.48344444,7.22580504,13.91111111,6.94522222,5.23800000,5.19766666,0.41955555,1.09266666,0.32666666,0.49523783,326.30600000,0.38788888,0.97638393,2.32219034,2122.44466666,4.70600000,0.24988724,7.07766666,48.28455555,710.79333333,0.21704470,16.37177777,26.47244444,18.29722222,0.00411111,-0.03017370,8.86744444,21.21711111,4.31088888,19.31458243,8.07666666,8.06555555,132.01166666,1.16466666,0.75922222,4.24711111,9.92900000,13881.74822222,0.89311111,265.57333333,6.63055555,397.05166666,27.11033333,25.18533333,139.14288888,117.32577777,126.53444444
PH19RD7492,470.0,471.0,0.53033333,5.63666485,4.52166666,0.02500000,183.68733333,0.54733333,2.61176406,0.25233333,358.10333333,23.03366666,76.39125000,34.90033333,1079.07700000,5.75500000,2.90533333,2.44100000,9.27146403,1.04966666,6.76800000,4.77233333,3.55666666,0.37533333,1.09500000,0.26800000,0.73856353,422.89533333,0.38900000,0.97966430,3.93162860,2705.36866666,2.58300000,0.26397850,7.41866666,57.99633333,706.26166666,0.06915715,14.86666666,26.65000000,32.53833333,0.00633333,-0.03656762,10.34566666,25.12775000,5.41700000,20.16710742,8.61366666,6.01300000,35.75566666,1.20666666,0.98800000,4.25233333,13.51000000,14026.79066666,0.40866666,347.89100000,21.78266666,354.61500000,21.16400000,25.22500000,130.04866666,92.65866666,145.17233333
PH19RD7492,472.0,473.0,2.53233333,4.76787560,-1.55366666,0.00700000,584.30933333,0.24566666,1.41875183,0.25566666,491.82366666,15.13533333,35.24550000,31.03133333,9598.00100000,5.44433333,2.09233333,1.06866666,10.82463980,-7.09900000,6.20166666,5.11133333,2.73733333,0.09766666,1.10400000,0.30366666,1.39774170,182.97433333,0.42233333,0.99085276,1.20653960,83.11300000,1.98433333,0.02913385,8.55366666,44.27133333,334.13100000,0.15216250,13.46900000,12.47466666,52.89966666,0.01600000,0.36699275,17.63066666,9.09200000,5.71333333,24.03868690,9.78233333,20.76966666,38.96800000,1.46666666,0.66266666,1.64166666,19.35266666,3142.28166666,0.42800000,183.19166666,21.25733333,-41.48566666,21.83300000,18.87633333,47.02466666,12.70300000,125.36066666
PH19RD7492,473.0,474.0,0.40780000,6.73943156,4.49140000,0.02420000,765.90080000,1.00640000,1.30781918,0.26360000,696.35080000,21.70720000,84.94620000,33.83160000,4041.85720000,4.89980000,1.93640000,1.54780000,6.26667838,6.60460000,6.63960000,5.38040000,3.01700000,0.19000000,1.02960000,0.26360000,2.06172886,294.16920000,0.38980000,0.97306874,1.45142462,501.20440000,9.51380000,0.09892498,10.31440000,59.68960000,798.36180000,0.04567454,17.97760000,22.60580000,96.76500000,0.00980000,-0.02291218,11.72920000,17.97640000,4.02960000,22.81144518,9.52400000,12.16360000,30.89000000,1.56140000,0.65900000,3.53560000,10.55460000,10570.03860000,0.42760000,201.50480000,23.06480000,125.33600000,26.18620000,24.22340000,106.22360000,56.05600000,220.11700000
PH19RD7492,474.0,475.0,0.44485714,7.13225042,-0.90471428,0.01385714,475.48071428,0.52314285,1.34105071,0.28085714,480.36657142,18.84771428,58.08287500,34.32300000,6644.50457142,5.51828571,2.19957142,2.20014285,6.52868887,1.61300000,7.00371428,4.83257142,2.79242857,0.04514285,1.08414285,0.25028571,2.16406574,217.18414285,0.38957142,0.98595304,2.29999222,1011.41342857,1.63742857,0.02880575,10.01628571,52.43071428,719.49028571,0.05606671,10.68071428,19.18728571,100.14085714,0.01242857,0.04359785,9.64228571,13.08137500,4.47600000,25.49003395,9.12742857,6.16471428,26.13114285,1.56071428,0.50042857,4.43100000,7.81428571,5734.67871428,0.39500000,136.21700000,15.93357142,-11.21271428,26.73814285,38.21285714,67.03700000,49.91714285,306.81757142
PH19RD7492,475.0,476.0,0.18850000,7.17410820,4.19500000,0.01000000,1159.67850000,0.40650000,1.26538285,0.34550000,851.14450000,28.37850000,44.82650000,34.53200000,5219.78550000,5.79700000,2.84400000,2.34000000,7.23920870,-2.23350000,7.06600000,4.72600000,2.70300000,0.04800000,1.10300000,0.24900000,2.42921075,405.09350000,0.38900000,0.98085388,2.44072730,1207.62800000,4.76450000,0.02913385,10.42600000,71.20800000,799.38550000,0.05683445,20.57800000,26.65000000,131.01650000,0.01350000,-0.05581990,4.14700000,9.13650000,5.22450000,25.45858685,9.40450000,4.54550000,20.67500000,1.20950000,0.92650000,4.42050000,12.50600000,5499.02000000,1.41000000,347.89100000,30.23600000,-21.61000000,29.49100000,43.94200000,138.86250000,39.91000000,347.00150000
PH19RD7492,476.0,477.0,0.42400000,6.97542910,4.09100000,0.03200000,455.78600000,1.26300000,1.21958830,0.23100000,332.58500000,13.04500000,74.77800000,31.24000000,5589.98800000,5.30200000,1.88800000,0.68900000,7.43210460,1.93100000,4.77100000,4.45100000,2.59200000,0.54500000,1.09300000,0.22800000,1.96531490,43.01400000,0.38900000,0.94835494,1.11564880,433.43500000,7.73400000,0.02858240,8.18800000,35.16600000,794.50300000,0.06022870,15.73200000,16.53700000,71.53600000,0.00900000,0.05570620,13.65900000,24.39500000,3.84400000,20.97453700,6.56600000,7.05000000,28.21900000,1.90800000,0.52500000,0.34600000,7.15900000,3678.69000000,1.26600000,100.93800000,17.10900000,52.86900000,25.14600000,15.88000000,55.91800000,39.35300000,156.86600000
PH19RD7492,477.0,478.0,0.30500000,7.44255940,10.63300000,0.04700000,2301.09300000,1.03500000,1.33356390,0.28500000,807.06300000,18.30400000,37.30700000,34.53200000,2312.36900000,5.77200000,2.82600000,2.19500000,7.36993830,4.35100000,7.28300000,5.70600000,3.37200000,0.04900000,1.11600000,0.25600000,1.72187940,389.86800000,0.39100000,0.97378447,2.53766990,674.94400000,5.48500000,0.02842190,15.95700000,79.82300000,798.89400000,0.06170020,18.65500000,26.65000000,109.31200000,0.00400000,0.03616270,4.17500000,30.64300000,4.08800000,22.39169240,9.28700000,3.23600000,46.96100000,1.16600000,1.01300000,5.49100000,10.55800000,7987.42200000,1.04200000,347.89100000,7.21100000,185.82500000,13.06200000,31.11500000,167.91600000,58.66100000,302.59600000
PH19RD7492,478.0,479.0,1.80633333,6.46401435,6.31466666,0.13433333,557.63833333,1.35266666,1.38726776,0.24133333,608.80266666,17.21933333,74.16233333,34.68133333,6416.72100000,5.74816666,2.45550000,2.05983333,7.37587556,7.22616666,7.22100000,5.06383333,2.73933333,0.13783333,1.09066666,0.24716666,1.57325860,355.46800000,0.38966666,0.98269867,2.42855425,649.01733333,2.93350000,0.02915313,15.93800000,66.46383333,751.53966666,0.14969161,17.42666666,24.19750000,70.38866666,0.01133333,-0.02406301,11.85116666,20.04633333,4.31683333,23.79132031,9.44533333,8.74466666,39.16500000,1.13250000,0.69750000,5.22900000,12.40950000,8301.14300000,0.70316666,224.41450000,24.42900000,142.12050000,25.46850000,31.98900000,121.30066666,90.66266666,189.93100000
